transaction_id,product_id
T02906,P0022
T02907,P0073
T02907,P0044
T02907,P0048
T02907,P0095
T02907,P0065
T02908,P0029
T02908,P0074
T02908,P0084
T02908,P0026
T02908,P0025
T02909,P0086
T02909,P0024
T02910,P0070
T02910,P0094
T02911,P0051
T02911,P0004
T02911,P0036
T02911,P0010
T02911,P0080
T02912,P0047
T02912,P0014
T02912,P0042
T02912,P0076
T02913,P0074
T02913,P0077
T02913,P0039
T02913,P0072
T02914,P0053
T02914,P0015
T02915,P0031
T02915,P0066
T02915,P0100
T02915,P0039
T02916,P0016
T02916,P0033
T02916,P0098
T02916,P0014
T02917,P0008
T02917,P0097
T02917,P0065
T02918,P0041
T02919,P0049
T02920,P0077
T02920,P0051
T02920,P0007
T02920,P0005
T02920,P0043
T02921,P0013
T02922,P0092
T02922,P0022
T02922,P0097
T02922,P0052
T02922,P0040
T02923,P0062
T02923,P0049
T02924,P0077
T02924,P0018
T02924,P0054
T02925,P0007
T02925,P0052
T02925,P0070
T02925,P0018
T02925,P0023
T02926,P0012
T02926,P0063
T02927,P0050
T02927,P0032
T02927,P0025
T02927,P0028
T02927,P0076
T02928,P0054
T02928,P0036
T02928,P0084
T02928,P0032
T02928,P0073
T02929,P0022
T02929,P0094
T02929,P0046
T02929,P0017
T02930,P0020
T02930,P0027
T02930,P0029
T02931,P0088
T02931,P0072
T02931,P0096
T02931,P0043
T02931,P0036
T02932,P0063
T02933,P0047
T02933,P0010
T02933,P0001
T02934,P0082
T02934,P0025
T02935,P0048
T02935,P0085
T02935,P0016
T02936,P0014
T02936,P0049
T02936,P0068
T02936,P0085
T02937,P0032
T02937,P0031
T02937,P0068
T02937,P0012
T02937,P0033
T02938,P0100
T02938,P0093
T02938,P0037
T02939,P0039
T02939,P0045
T02939,P0051
T02940,P0098
T02940,P0069
T02940,P0041
T02940,P0086
T02940,P0076
T02941,P0064
T02941,P0061
T02941,P0020
T02941,P0047
T02942,P0052
T02942,P0023
T02942,P0092
T02942,P0054
T02943,P0079
T02943,P0028
T02943,P0063
T02944,P0042
T02944,P0049
T02945,P0007
T02946,P0073
T02947,P0009
T02948,P0091
T02949,P0068
T02950,P0005
T02950,P0055
T02950,P0007
T02950,P0042
T02950,P0033
T02951,P0053
T02951,P0099
T02952,P0022
T02952,P0056
T02952,P0087
T02952,P0012
T02952,P0078
T02953,P0029
T02954,P0045
T02954,P0012
T02954,P0031
T02954,P0058
T02955,P0047
T02955,P0031
T02955,P0042
T02955,P0095
T02956,P0022
T02957,P0054
T02957,P0041
T02958,P0084
T02958,P0086
T02958,P0059
T02959,P0077
T02959,P0042
T02959,P0023
T02959,P0069
T02959,P0044
T02960,P0075
T02961,P0076
T02961,P0099
T02961,P0022
T02961,P0004
T02962,P0100
T02962,P0081
T02962,P0024
T02962,P0033
T02963,P0098
T02963,P0030
T02964,P0047
T02964,P0036
T02964,P0026
T02964,P0048
T02964,P0052
T02965,P0054
T02965,P0016
T02965,P0042
T02965,P0050
T02965,P0085
T02966,P0009
T02967,P0078
T02967,P0072
T02968,P0014
T02968,P0095
T02968,P0059
T02968,P0028
T02968,P0072
T02969,P0050
T02969,P0029
T02969,P0046
T02969,P0078
T02970,P0011
T02971,P0087
T02971,P0020
T02971,P0053
T02972,P0005
T02972,P0099
T02972,P0082
T02972,P0026
T02972,P0044
T02973,P0078
T02974,P0086
T02974,P0059
T02975,P0082
T02975,P0060
T02975,P0001
T02975,P0013
T02976,P0076
T02976,P0057
T02977,P0031
T02977,P0070
T02977,P0039
T02978,P0094
T02979,P0018
T02979,P0012
T02980,P0067
T02980,P0074
T02980,P0001
T02981,P0098
T02981,P0065
T02981,P0002
T02981,P0032
T02982,P0080
T02982,P0045
T02982,P0085
T02982,P0075
T02982,P0044
T02983,P0062
T02983,P0037
T02983,P0025
T02983,P0033
T02983,P0027
T02984,P0091
T02984,P0049
T02984,P0012
T02985,P0094
T02985,P0080
T02986,P0014
T02987,P0004
T02987,P0023
T02987,P0069
T02988,P0038
T02988,P0033
T02988,P0100
T02988,P0089
T02988,P0084
T02989,P0089
T02989,P0071
T02989,P0077
T02990,P0012
T02990,P0015
T02991,P0004
T02991,P0067
T02992,P0015
T02993,P0040
T02993,P0094
T02993,P0030
T02994,P0021
T02994,P0012
T02994,P0077
T02994,P0057
T02995,P0027
T02996,P0019
T02996,P0041
T02996,P0012
T02997,P0024
T02998,P0002
T02998,P0034
T02999,P0046
T02999,P0050
T03000,P0025
T03000,P0069
T03000,P0097
T03000,P0061
